Time,Y,Z
1.053599999999994,2.1056391841316837,1.939525376057329
1.053699999999994,2.105833130420073,1.9394003704565872
1.053799999999994,2.1060270642057755,1.9392753223318915
1.053899999999994,2.1062209854845397,1.9391502317008908
1.053999999999994,2.106414894252116,1.9390250985812465
1.054099999999994,2.1066087905042563,1.9388999229906332
1.054199999999994,2.1068026742367145,1.938774704946738
1.054299999999994,2.106996545445246,1.9386494444672613
1.054399999999994,2.107190404125608,1.938524141569916
1.054499999999994,2.1073842502735602,1.938398796272428
1.054599999999994,2.1075780838848632,1.9382734085925362
1.054699999999994,2.107771904955279,1.9381479785479923
1.054799999999994,2.107965713480573,1.9380225061565606
1.054899999999994,2.108159509456511,1.9378969914360185
1.054999999999994,2.108353292878861,1.937771434404156
1.055099999999994,2.1085470637433925,1.937645835078776
1.055199999999994,2.108740822045877,1.9375201934776944
1.055299999999994,2.1089345677820885,1.93739450961874
1.055399999999994,2.1091283009478015,1.9372687835197537
1.0554999999999939,2.109322021538793,1.9371430151985902
1.0555999999999939,2.109515729550842,1.9370172046731162
1.0556999999999939,2.1097094249797284,1.9368913519612114
1.0557999999999939,2.1099031078212347,1.9367654570807686
1.0558999999999938,2.110096778071145,1.9366395200496929
1.0559999999999938,2.1102904357252448,1.9365135408859022
1.0560999999999938,2.1104840807793224,1.9363875196073277
1.0561999999999938,2.1106777132291668,1.9362614562319127
1.0562999999999938,2.1108713330705693,1.9361353507776136
1.0563999999999938,2.1110649402993227,1.9360092032623994
1.0564999999999938,2.1112585349112223,1.935883013704252
1.0565999999999938,2.1114521169020644,1.9357567821211656
1.0566999999999938,2.111645686267647,1.9356305085311478
1.0567999999999937,2.1118392430037707,1.9355041929522183
1.0568999999999937,2.1120327871062377,1.9353778354024098
1.0569999999999937,2.1122263185708516,1.9352514358997677
1.0570999999999937,2.112419837393418,1.9351249944623499
1.0571999999999937,2.1126133435697447,1.934998511108227
1.0572999999999937,2.1128068370956403,1.9348719858554828
1.0573999999999937,2.1130003179669163,1.934745418722213
1.0574999999999937,2.1131937861793855,1.9346188097265264
1.0575999999999937,2.113387241728862,1.9344921588865445
1.0576999999999936,2.113580684611163,1.934365466220401
1.0577999999999936,2.1137741148221068,1.9342387317462428
1.0578999999999936,2.113967532357513,1.934111955482229
1.0579999999999936,2.1141609372132035,1.9339851374465318
1.0580999999999936,2.1143543293850025,1.9338582776573356
1.0581999999999936,2.114547708868735,1.9337313761328376
1.0582999999999936,2.114741075660229,1.9336044328912476
1.0583999999999936,2.114934429755314,1.933477447950788
1.0584999999999936,2.1151277711498198,1.9333504213296935
1.0585999999999935,2.11532109983958,1.933223353046212
1.0586999999999935,2.1155144158204293,1.9330962431186034
1.0587999999999935,2.115707719088204,1.9329690915651405
1.0588999999999935,2.1159010096387427,1.9328418984041087
1.0589999999999935,2.1160942874678854,1.9327146636538055
1.0590999999999935,2.116287552571474,1.9325873873325417
1.0591999999999935,2.1164808049453527,1.93246006945864
1.0592999999999935,2.1166740445853667,1.932332710050436
1.0593999999999935,2.1168672714873633,1.9322053091262776
1.0594999999999934,2.117060485647192,1.9320778667045255
1.0595999999999934,2.1172536870607046,1.9319503828035527
1.0596999999999934,2.1174468757237532,1.9318228574417446
1.0597999999999934,2.1176400516321934,1.9316952906374996
1.0598999999999934,2.1178332147818812,1.931567682409228
1.0599999999999934,2.1180263651686757,1.9314400327753531
1.0600999999999934,2.118219502788437,1.9313123417543103
1.0601999999999934,2.118412627637027,1.9311846093645477
1.0602999999999934,2.11860573971031,1.931056835624526
1.0603999999999933,2.118798839004152,1.9309290205527176
1.0604999999999933,2.1189919255144205,1.9308011641676086
1.0605999999999933,2.119184999236986,1.9306732664876964
1.0606999999999933,2.1193780601677186,1.9305453275314917
1.0607999999999933,2.1195711083024924,1.9304173473175168
1.0608999999999933,2.1197641436371826,1.9302893258643072
1.0609999999999933,2.1199571661676657,1.9301612631904106
1.0610999999999933,2.120150175889821,1.9300331593143867
1.0611999999999933,2.120343172799529,1.9299050142548082
1.0612999999999932,2.120536156892672,1.9297768280302598
1.0613999999999932,2.1207291281651353,1.9296486006593387
1.0614999999999932,2.1209220866128042,1.9295203321606547
1.0615999999999932,2.1211150322315677,1.9293920225528296
1.0616999999999932,2.1213079650173152,1.9292636718544978
1.0617999999999932,2.121500884965939,1.929135280084306
1.0618999999999932,2.1216937920733323,1.9290068472609134
1.0619999999999932,2.1218866863353916,1.9288783734029915
1.0620999999999932,2.1220795677480138,1.928749858529224
1.0621999999999931,2.122272436307098,1.9286213026583068
1.0622999999999931,2.122465292008546,1.9284927058089487
1.0623999999999931,2.12265813484826,1.9283640679998704
1.0624999999999931,2.122850964822146,1.9282353892498048
1.062599999999993,2.12304378192611,1.9281066695774973
1.062699999999993,2.123236586156062,1.9279779090017057
1.062799999999993,2.123429377507911,1.9278491075412
1.062899999999993,2.1236221559775705,1.9277202652147627
1.062999999999993,2.1238149215609545,1.927591382041188
1.063099999999993,2.124007674253979,1.927462458039283
1.063199999999993,2.1242004140525625,1.9273334932278665
1.063299999999993,2.124393140952625,1.9272044876257701
1.063399999999993,2.1245858549500882,1.9270754412518374
1.063499999999993,2.124778556040876,1.926946354124924
1.063599999999993,2.1249712442209137,1.9268172262638985
1.063699999999993,2.125163919486129,1.9266880576876408
1.063799999999993,2.1253565818324516,1.9265588484150435
1.063899999999993,2.1255492312558126,1.9264295984650115
1.063999999999993,2.1257418677521454,1.9263003078564618
1.064099999999993,2.1259344913173845,1.9261709766083233
1.064199999999993,2.1261271019474672,1.9260416047395374
1.064299999999993,2.1263196996383327,1.925912192269058
1.064399999999993,2.1265122843859214,1.9257827392158506
1.064499999999993,2.1267048561861763,1.925653245598893
1.0645999999999929,2.126897415035042,1.9255237114371755
1.0646999999999929,2.1270899609284646,1.9253941367497
1.0647999999999929,2.1272824938623924,1.9252645215554811
1.0648999999999929,2.1274750138327763,1.9251348658735452
1.0649999999999928,2.1276675208355678,1.925005169722931
1.0650999999999928,2.1278600148667213,1.924875433122689
1.0651999999999928,2.128052495922193,1.9247456560918823
1.0652999999999928,2.12824496399794,1.9246158386495862
1.0653999999999928,2.128437419089923,1.9244859808148875
1.0654999999999928,2.1286298611941037,1.9243560826068855
1.0655999999999928,2.128822290306445,1.9242261440446913
1.0656999999999928,2.1290147064229132,1.9240961651474284
1.0657999999999928,2.1292071095394753,1.9239661459342323
1.0658999999999927,2.129399499652101,1.9238360864242505
1.0659999999999927,2.129591876756761,1.9237059866366426
1.0660999999999927,2.1297842408494287,1.9235758465905803
1.0661999999999927,2.1299765919260794,1.9234456663052473
1.0662999999999927,2.1301689299826903,1.9233154457998392
1.0663999999999927,2.1303612550152398,1.9231851850935637
1.0664999999999927,2.1305535670197093,1.9230548842056407
1.0665999999999927,2.1307458659920813,1.9229245431553021
1.0666999999999927,2.1309381519283406,1.9227941619617916
1.0667999999999926,2.131130424824474,1.922663740644365
1.0668999999999926,2.13132268467647,1.92253327922229
1.0669999999999926,2.1315149314803192,1.9224027777148467
1.0670999999999926,2.131707165232014,1.9222722361413265
1.0671999999999926,2.131899385927548,1.9221416545210332
1.0672999999999926,2.1320915935629183,1.922011032873283
1.0673999999999926,2.132283788134123,1.9218803712174028
1.0674999999999926,2.132475969637162,1.9217496695727327
1.0675999999999926,2.1326681380680377,1.9216189279586242
1.0676999999999925,2.132860293422754,1.9214881463944407
1.0677999999999925,2.133052435697317,1.9213573248995575
1.0678999999999925,2.1332445648877343,1.921226463493362
1.0679999999999925,2.133436680990016,1.9210955621952537
1.0680999999999925,2.133628784000174,1.9209646210246434
1.0681999999999925,2.1338208739142215,1.9208336400009542
1.0682999999999925,2.1340129507281747,1.9207026191436214
1.0683999999999925,2.134205014438051,1.9205715584720913
1.0684999999999925,2.13439706503987,1.9204404580058227
1.0685999999999924,2.134589102529653,1.9203093177642865
1.0686999999999924,2.134781126903423,1.9201781377669649
1.0687999999999924,2.1349731381572066,1.920046918033352
1.0688999999999924,2.1351651362870303,1.919915658582954
1.0689999999999924,2.1353571212889237,1.9197843594352888
1.0690999999999924,2.135549093158918,1.9196530206098863
1.0691999999999924,2.135741051893046,1.9195216421262882
1.0692999999999924,2.1359329974873438,1.9193902240040475
1.0693999999999924,2.1361249299378477,1.9192587662627296
1.0694999999999923,2.136316849240597,1.9191272689219117
1.0695999999999923,2.1365087553916324,1.9189957320011823
1.0696999999999923,2.1367006483869977,1.9188641555201422
1.0697999999999923,2.136892528222737,1.9187325394984036
1.0698999999999923,2.137084394894898,1.9186008839555906
1.0699999999999923,2.137276248399529,1.918469188911339
1.0700999999999923,2.137468088732681,1.9183374543852967
1.0701999999999923,2.1376599158904064,1.9182056803971228
1.0702999999999923,2.1378517298687605,1.9180738669664885
1.0703999999999922,2.1380435306638,1.9179420141130767
1.0704999999999922,2.1382353182715836,1.917810121856582
1.0705999999999922,2.138427092688172,1.9176781902167104
1.0706999999999922,2.1386188539096276,1.9175462192131798
1.0707999999999922,2.138810601932015,1.9174142088657202
1.0708999999999922,2.1390023367514015,1.9172821591940727
1.0709999999999922,2.139194058363855,1.9171500702179907
1.0710999999999922,2.1393857667654457,1.9170179419572384
1.0711999999999922,2.1395774619522467,1.9168857744315924
1.0712999999999921,2.1397691439203324,1.9167535676608407
1.0713999999999921,2.1399608126657794,1.9166213216647832
1.0714999999999921,2.1401524681846658,1.916489036463231
1.0715999999999921,2.1403441104730723,1.916356712076007
1.071699999999992,2.140535739527081,1.9162243485229458
1.071799999999992,2.140727355342777,1.9160919458238936
1.071899999999992,2.1409189579162464,1.9159595039987085
1.071999999999992,2.1411105472435774,1.9158270230672596
1.072099999999992,2.1413021233208602,1.915694503049428
1.072199999999992,2.141493686144188,1.9155619439651062
1.072299999999992,2.141685235709654,1.9154293458341984
1.072399999999992,2.141876772013355,1.9152967086766206
1.072499999999992,2.1420682950513896,1.9151640325122998
1.072599999999992,2.142259804819858,1.915031317361175
1.072699999999992,2.1424513013148623,1.9148985632431965
1.072799999999992,2.142642784532507,1.9147657701783263
1.072899999999992,2.142834254468898,1.914632938186538
1.072999999999992,2.1430257111201443,1.9145000672878163
1.073099999999992,2.1432171544823557,1.9143671575021581
1.073199999999992,2.143408584551645,1.9142342088495712
1.073299999999992,2.143600001324126,1.9141012213500752
1.073399999999992,2.1437914047959152,1.913968195023701
1.073499999999992,2.143982794963131,1.9138351298904914
1.073599999999992,2.1441741718218936,1.9137020259705002
1.0736999999999919,2.1443655353683253,1.913568883283793
1.0737999999999919,2.1445568855985506,1.9134357018504464
1.0738999999999919,2.144748222508696,1.9133024816905488
1.0739999999999919,2.1449395460948892,1.9131692228242003
1.0740999999999918,2.145130856353261,1.913035925271512
1.0741999999999918,2.145322153279944,1.9129025890526064
1.0742999999999918,2.145513436871072,1.9127692141876178
1.0743999999999918,2.145704707122782,1.9126358006966917
1.0744999999999918,2.145895964031212,1.9125023485999848
1.0745999999999918,2.1460872075925024,1.9123688579176656
1.0746999999999918,2.146278437802796,1.9122353286699139
1.0747999999999918,2.1464696546582367,1.9121017608769204
1.0748999999999918,2.1466608581549718,1.9119681545588878
1.0749999999999917,2.146852048289149,1.9118345097360299
1.0750999999999917,2.1470432250569194,1.9117008264285718
1.0751999999999917,2.1472343884544354,1.91156710465675
1.0752999999999917,2.1474255384778513,1.9114333444408123
1.0753999999999917,2.147616675123324,1.911299545801018
1.0754999999999917,2.1478077983870123,1.9111657087576375
1.0755999999999917,2.1479989082650763,1.9110318333309526
1.0756999999999917,2.148190004753679,1.9108979195412565
1.0757999999999917,2.148381087848985,1.9107639674088537
1.0758999999999916,2.1485721575471612,1.9106299769540598
1.0759999999999916,2.148763213844376,1.9104959481972017
1.0760999999999916,2.148954256736801,1.9103618811586178
1.0761999999999916,2.1491452862206084,1.9102277758586577
1.0762999999999916,2.149336302291973,1.910093632317682
1.0763999999999916,2.1495273049470724,1.909959450556063
1.0764999999999916,2.149718294182085,1.9098252305941839
1.0765999999999916,2.149909269993192,1.9096909724524391
1.0766999999999916,2.150100232376576,1.9095566761512344
1.0767999999999915,2.1502911813284222,1.9094223417109868
1.0768999999999915,2.1504821168449184,1.9092879691521243
1.0769999999999915,2.1506730389222533,1.9091535584950865
1.0770999999999915,2.150863947556618,1.909019109760324
1.0771999999999915,2.1510548427442058,1.9088846229682983
1.0772999999999915,2.151245724481212,1.9087500981394825
1.0773999999999915,2.1514365927638344,1.9086155352943606
1.0774999999999915,2.1516274475882717,1.9084809344534277
1.0775999999999915,2.1518182889507256,1.9083462956371904
1.0776999999999914,2.1520091168473994,1.9082116188661662
1.0777999999999914,2.152199931274499,1.9080769041608838
1.0778999999999914,2.152390732228232,1.907942151541883
1.0779999999999914,2.1525815197048077,1.9078073610297148
1.0780999999999914,2.1527722937004383,1.907672532644941
1.0781999999999914,2.1529630542113374,1.9075376664081352
1.0782999999999914,2.1531538012337204,1.907402762339881
1.0783999999999914,2.153344534763806,1.9072678204607743
1.0784999999999914,2.1535352547978133,1.907132840791421
1.0785999999999913,2.153725961331965,1.9069978233524387
1.0786999999999913,2.1539166543624844,1.906862768164456
1.0787999999999913,2.154107333885598,1.9067276752481126
1.0788999999999913,2.1542979998975342,1.9065925446240588
1.0789999999999913,2.154488652394523,1.9064573763129564
1.0790999999999913,2.1546792913727972,1.906322170335478
1.0791999999999913,2.1548699168285905,1.9061869267123075
1.0792999999999913,2.15506052875814,1.9060516454641394
1.0793999999999913,2.155251127157684,1.9059163266116794
1.0794999999999912,2.155441712023463,1.9057809701756443
1.0795999999999912,2.1556322833517196,1.9056455761767617
1.0796999999999912,2.155822841138699,1.90551014463577
1.0797999999999912,2.156013385380647,1.9053746755734193
1.0798999999999912,2.156203916073814,1.9052391690104697
1.0799999999999912,2.15639443321445,1.9051036249676931
1.0800999999999912,2.156584936798808,1.9049680434658718
1.0801999999999912,2.1567754268231436,1.9048324245257993
1.0802999999999912,2.1569659032837136,1.9046967681682798
1.0803999999999911,2.1571563661767774,1.9045610744141286
1.0804999999999911,2.1573468154985966,1.9044253432841718
1.0805999999999911,2.1575372512454347,1.9042895747992465
1.0806999999999911,2.157727673413557,1.9041537689802006
1.080799999999991,2.157918081999231,1.904017925847893
1.080899999999991,2.1581084769987267,1.9038820454231935
1.080999999999991,2.158298858408316,1.9037461277269825
1.081099999999991,2.1584892262242725,1.9036101727801513
1.081199999999991,2.1586795804428722,1.9034741806036024
1.081299999999991,2.1588699210603934,1.9033381512182488
1.081399999999991,2.159060248073116,1.9032020846450146
1.081499999999991,2.1592505614773225,1.9030659809048345
1.081599999999991,2.1594408612692972,1.9029298400186538
1.081699999999991,2.1596311474453267,1.9027936620074293
1.081799999999991,2.159821420001699,1.902657446892128
1.081899999999991,2.1600116789347057,1.902521194693728
1.081999999999991,2.1602019242406385,1.9023849054332178
1.082099999999991,2.1603921559157926,1.902248579131597
1.082199999999991,2.160582373956465,1.902112215809876
1.082299999999991,2.160772578358955,1.9019758154890758
1.082399999999991,2.1609627691195636,1.901839378190228
1.082499999999991,2.1611529462345938,1.9017029039343756
1.082599999999991,2.161343109700351,1.9015663927425714
1.082699999999991,2.161533259513143,1.9014298446358795
1.0827999999999909,2.161723395669279,1.9012932596353747
1.0828999999999909,2.1619135181650706,1.9011566377621423
1.0829999999999909,2.162103626996832,1.9010199790372784
1.0830999999999908,2.1622937221608787,1.9008832834818896
1.0831999999999908,2.162483803653529,1.9007465511170936
1.0832999999999908,2.1626738714711027,1.9006097819640184
1.0833999999999908,2.1628639256099222,1.9004729760438028
1.0834999999999908,2.163053966066312,1.9003361333775963
1.0835999999999908,2.1632439928365983,1.9001992539865589
1.0836999999999908,2.1634340059171095,1.9000623378918613
1.0837999999999908,2.163624005304177,1.8999253851146847
1.0838999999999908,2.163813990994133,1.8997883956762212
1.0839999999999907,2.1640039629833128,1.8996513695976733
1.0840999999999907,2.164193921268053,1.8995143069002542
1.0841999999999907,2.1643838658446932,1.8993772076051876
1.0842999999999907,2.1645737967095746,1.8992400717337077
1.0843999999999907,2.1647637138590405,1.8991028993070596
1.0844999999999907,2.1649536172894366,1.8989656903464984
1.0845999999999907,2.16514350699711,1.8988284448732906
1.0846999999999907,2.1653333829784116,1.8986911629087124
1.0847999999999907,2.1655232452296924,1.898553844474051
1.0848999999999906,2.165713093747307,1.8984164895906042
1.0849999999999906,2.1659029285276112,1.8982790982796798
1.0850999999999906,2.1660927495669635,1.8981416705625966
1.0851999999999906,2.166282556861724,1.898004206460684
1.0852999999999906,2.166472350408256,1.8978667059952812
1.0853999999999906,2.1666621302029236,1.8977291691877385
1.0854999999999906,2.166851896242094,1.8975915960594165
1.0855999999999906,2.167041648522136,1.8974539866316864
1.0856999999999906,2.167231387039421,1.8973163409259297
1.0857999999999906,2.167421111790322,1.8971786589635384
1.0858999999999905,2.167610822771214,1.8970409407659148
1.0859999999999905,2.1678005199784756,1.8969031863544719
1.0860999999999905,2.1679902034084857,1.8967653957506327
1.0861999999999905,2.168179873057626,1.8966275689758314
1.0862999999999905,2.1683695289222813,1.8964897060515118
1.0863999999999905,2.168559170998837,1.8963518069991283
1.0864999999999905,2.1687487992836814,1.8962138718401458
1.0865999999999905,2.1689384137732053,1.8960759005960397
1.0866999999999905,2.169128014463801,1.8959378932882955
1.0867999999999904,2.1693176013518634,1.8957998499384092
1.0868999999999904,2.169507174433789,1.8956617705678873
1.0869999999999904,2.1696967337059774,1.8955236551982464
1.0870999999999904,2.169886279164829,1.8953855038510135
1.0871999999999904,2.1700758108067477,1.8952473165477257
1.0872999999999904,2.170265328628139,1.895109093309931
1.0873999999999904,2.1704548326254103,1.8949708341591873
1.0874999999999904,2.1706443227949714,1.8948325391170628
1.0875999999999904,2.1708337991332343,1.8946942082051361
1.0876999999999903,2.1710232616366127,1.894555841444996
1.0877999999999903,2.1712127103015235,1.8944174388582415
1.0878999999999903,2.171402145124385,1.8942790004664822
1.0879999999999903,2.1715915661016174,1.8941405262913376
1.0880999999999903,2.1717809732296436,1.8940020163544373
1.0881999999999903,2.1719703665048886,1.8938634706774218
1.0882999999999903,2.1721597459237794,1.8937248892819412
1.0883999999999903,2.1723491114827453,1.8935862721896561
1.0884999999999903,2.172538463178218,1.8934476194222374
1.0885999999999902,2.1727278010066304,1.893308931001366
1.0886999999999902,2.172917124964419,1.8931702069487328
1.0887999999999902,2.173106435048021,1.8930314472860394
1.0888999999999902,2.1732957312538765,1.8928926520349971
1.0889999999999902,2.173485013578428,1.8927538212173276
1.0890999999999902,2.17367428201812,1.8926149548547628
1.0891999999999902,2.1738635365693995,1.8924760529690448
1.0892999999999902,2.1740527772287144,1.8923371155819253
1.0893999999999902,2.174242003992516,1.8921981427151666
1.0894999999999901,2.1744312168572577,1.8920591343905413
1.0895999999999901,2.1746204158193945,1.8919200906298317
1.0896999999999901,2.174809600875384,1.8917810114548304
1.08979999999999,2.1749987720216857,1.8916418968873399
1.08989999999999,2.175187929254762,1.891502746949173
1.08999999999999,2.175377072571076,1.8913635616621525
1.09009999999999,2.1755662019670945,1.891224341048111
1.09019999999999,2.175755317439286,1.891085085128892
1.09029999999999,2.175944418984121,1.890945793926348
1.09039999999999,2.176133506598072,1.8908064674623422
1.09049999999999,2.176322580277614,1.8906671057587472
1.09059999999999,2.176511640019224,1.8905277088374464
1.09069999999999,2.1767006858193816,1.8903882767203328
1.09079999999999,2.1768897176745683,1.8902488094293095
1.09089999999999,2.1770787355812677,1.8901093069862893
1.09099999999999,2.177267739535966,1.8899697694131954
1.09109999999999,2.177456729535151,1.8898301967319608
1.09119999999999,2.177645705575313,1.8896905889645284
1.09129999999999,2.1778346676529443,1.889550946132851
1.09139999999999,2.17802361576454,1.8894112682588915
1.09149999999999,2.1782125499065965,1.8892715553646227
1.09159999999999,2.178401470075613,1.8891318074720274
1.09169999999999,2.178590376268091,1.888992024603098
1.09179999999999,2.1787792684805343,1.8888522067798372
1.0918999999999899,2.1789681467094475,1.8887123540242574
1.0919999999999899,2.1791570109513394,1.8885724663583807
1.0920999999999899,2.17934586120272,1.8884325438042395
1.0921999999999898,2.179534697460101,1.8882925863838758
1.0922999999999898,2.1797235197199973,1.8881525941193416
1.0923999999999898,2.1799123279789256,1.8880125670326986
1.0924999999999898,2.1801011222334044,1.8878725051460183
1.0925999999999898,2.180289902479955,1.8877324084813825
1.0926999999999898,2.180478668715101,1.8875922770608822
1.0927999999999898,2.1806674209353676,1.8874521109066185
1.0928999999999898,2.180856159137283,1.8873119100407023
1.0929999999999898,2.181044883317376,1.8871716744852545
1.0930999999999897,2.18123359347218,1.8870314042624052
1.0931999999999897,2.181422289598229,1.886891099394295
1.0932999999999897,2.1816109716920593,1.8867507599030737
1.0933999999999897,2.18179963975021,1.8866103858109011
1.0934999999999897,2.181988293769222,1.886469977139947
1.0935999999999897,2.1821769337456383,1.8863295339123902
1.0936999999999897,2.1823655596760045,1.8861890561504202
1.0937999999999897,2.182554171556869,1.8860485438762353
1.0938999999999897,2.1827427693847805,1.8859079971120443
1.0939999999999896,2.1829313531562917,1.885767415880065
1.0940999999999896,2.1831199228679568,1.8856268002025254
1.0941999999999896,2.1833084785163326,1.885486150101663
1.0942999999999896,2.1834970200979775,1.885345465599725
1.0943999999999896,2.183685547609453,1.8852047467189683
1.0944999999999896,2.1838740610473217,1.8850639934816593
1.0945999999999896,2.1840625604081496,1.8849232059100742
1.0946999999999896,2.1842510456885043,1.8847823840264988
1.0947999999999896,2.1844395168849555,1.8846415278532285
1.0948999999999895,2.1846279739940755,1.8845006374125683
1.0949999999999895,2.1848164170124384,1.884359712726833
1.0950999999999895,2.1850048459366214,1.8842187538183466
1.0951999999999895,2.1851932607632025,1.884077760709443
1.0952999999999895,2.1853816614887633,1.8839367334224657
1.0953999999999895,2.1855700481098874,1.8837956719797677
1.0954999999999895,2.1857584206231597,1.8836545764037116
1.0955999999999895,2.1859467790251683,1.8835134467166694
1.0956999999999895,2.1861351233125035,1.8833722829410229
1.0957999999999894,2.1863234534817573,1.883231085099163
1.0958999999999894,2.186511769529524,1.8830898532134905
1.0959999999999894,2.1867000714524005,1.8829485873064158
1.0960999999999894,2.1868883592469857,1.8828072874003583
1.0961999999999894,2.1870766329098807,1.8826659535177475
1.0962999999999894,2.1872648924376894,1.8825245856810218
1.0963999999999894,2.1874531378270174,1.8823831839126295
1.0964999999999894,2.1876413690744725,1.8822417482350282
1.0965999999999894,2.187829586176665,1.8821002786706853
1.0966999999999894,2.188017789130207,1.881958775242077
1.0967999999999893,2.1882059779317133,1.8818172379716893
1.0968999999999893,2.1883941525778012,1.8816756668820178
1.0969999999999893,2.18858231306509,1.8815340619955672
1.0970999999999893,2.188770459390201,1.8813924233348518
1.0971999999999893,2.1889585915497576,1.8812507509223952
1.0972999999999893,2.189146709540386,1.8811090447807304
1.0973999999999893,2.1893348133587143,1.8809673049323998
1.0974999999999893,2.189522903001373,1.8808255313999553
1.0975999999999893,2.1897109784649946,1.880683724205958
1.0976999999999892,2.1898990397462144,1.8805418833729783
1.0977999999999892,2.1900870868416695,1.8804000089235962
1.0978999999999892,2.1902751197479997,1.8802581008804005
1.0979999999999892,2.1904631384618463,1.88011615926599
1.0980999999999892,2.190651142979853,1.8799741841029725
1.0981999999999892,2.190839133298667,1.8798321754139649
1.0982999999999892,2.1910271094149363,1.8796901332215938
1.0983999999999892,2.1912150713253116,1.8795480575484949
1.0984999999999892,2.1914030190264464,1.879405948417313
1.0985999999999891,2.1915909525149955,1.8792638058507023
1.0986999999999891,2.191778871787617,1.8791216298713265
1.0987999999999891,2.1919667768409705,1.8789794205018582
1.098899999999989,2.192154667671718,1.8788371777649793
1.098999999999989,2.192342544276524,1.8786949016833812
1.099099999999989,2.192530406652055,1.8785525922797641
1.099199999999989,2.19271825479498,1.8784102495768378
1.099299999999989,2.1929060887019705,1.8782678735973208
1.099399999999989,2.1930939083696996,1.8781254643639413
1.099499999999989,2.1932817137948435,1.8779830218994367
1.099599999999989,2.1934695049740798,1.8778405462265528
1.099699999999989,2.193657281904089,1.8776980373680456
1.099799999999989,2.1938450445815536,1.8775554953466795
1.099899999999989,2.1940327930031587,1.8774129201852283
1.099999999999989,2.1942205271655912,1.877270311906475
1.100099999999989,2.1944082470655406,1.8771276705332116
1.100199999999989,2.1945959526996983,1.8769849960882392
1.100299999999989,2.1947836440647586,1.876842288594368
1.100399999999989,2.1949713211574178,1.8766995480744175
1.100499999999989,2.195158983974374,1.8765567745512162
1.100599999999989,2.1953466325123285,1.8764139680476013
1.100699999999989,2.195534266767984,1.8762711285864195
1.100799999999989,2.1957218867380464,1.8761282561905266
1.1008999999999889,2.1959094924192226,1.8759853508827868
1.1009999999999889,2.196097083808223,1.8758424126860742
1.1010999999999889,2.19628466090176,1.8756994416232713
1.1011999999999889,2.196472223696548,1.8755564377172698
1.1012999999999888,2.196659772189304,1.8754134009909704
1.1013999999999888,2.1968473063767466,1.875270331467283
1.1014999999999888,2.1970348262555977,1.875127229169126
1.1015999999999888,2.197222331822581,1.8749840941194273
1.1016999999999888,2.1974098230744223,1.8748409263411234
1.1017999999999888,2.1975973000078497,1.87469772585716
1.1018999999999888,2.197784762619594,1.8745544926904916
1.1019999999999888,2.1979722109063884,1.8744112268640813
1.1020999999999888,2.1981596448649676,1.874267928400902
1.1021999999999887,2.198347064492069,1.8741245973239349
1.1022999999999887,2.1985344697844327,1.8739812336561699
1.1023999999999887,2.1987218607388006,1.8738378374206062
1.1024999999999887,2.1989092373519172,1.8736944086402518
1.1025999999999887,2.199096599620529,1.8735509473381238
1.1026999999999887,2.1992839475413852,1.8734074535372476
1.1027999999999887,2.199471281111237,1.873263927260658
1.1028999999999887,2.199658600326838,1.8731203685313982
1.1029999999999887,2.1998459051849437,1.8729767773725206
1.1030999999999886,2.200033195682313,1.8728331538070861
1.1031999999999886,2.200220471815706,1.8726894978581647
1.1032999999999886,2.2004077335818852,1.8725458095488352
1.1033999999999886,2.200594980977616,1.8724020889021848
1.1034999999999886,2.2007822139996662,1.87225833594131
1.1035999999999886,2.200969432644805,1.872114550689316
1.1036999999999886,2.2011566369098046,1.8719707331693163
1.1037999999999886,2.2013438267914394,1.8718268834044336
1.1038999999999886,2.201531002286486,1.8716830014177992
1.1039999999999885,2.2017181633917233,1.8715390872325532
1.1040999999999885,2.2019053101039328,1.8713951408718443
1.1041999999999885,2.202092442419898,1.8712511623588302
1.1042999999999885,2.2022795603364047,1.8711071517166769
1.1043999999999885,2.2024666638502417,1.8709631089685592
1.1044999999999885,2.202653752958199,1.870819034137661
1.1045999999999885,2.2028408276570697,1.8706749272471743
1.1046999999999885,2.203027887943649,1.8705307883203002
1.1047999999999885,2.203214933814734,1.8703866173802481
1.1048999999999884,2.2034019652671253,1.8702424144502363
1.1049999999999884,2.2035889822976245,1.8700981795534917
1.1050999999999884,2.2037759849030363,1.8699539127132496
1.1051999999999884,2.2039629730801673,1.8698096139527545
1.1052999999999884,2.204149946825827,1.8696652832952587
1.1053999999999884,2.204336906136827,1.8695209207640238
1.1054999999999884,2.2045238510099803,1.8693765263823194
1.1055999999999884,2.204710781442104,1.8692321001734242
1.1056999999999884,2.2048976974300154,1.869087642160625
1.1057999999999883,2.205084598970536,1.8689431523672178
1.1058999999999883,2.205271486060489,1.8687986308165063
1.1059999999999883,2.2054583586966996,1.8686540775318035
1.1060999999999883,2.2056452168759955,1.8685094925364303
1.1061999999999883,2.205832060595207,1.8683648758537164
1.1062999999999883,2.206018889851167,1.8682202275070001
1.1063999999999883,2.206205704640709,1.8680755475196282
1.1064999999999883,2.206392504960671,1.8679308359149558
1.1065999999999883,2.2065792908078925,1.8677860927163465
1.1066999999999882,2.2067660621792147,1.8676413179471727
1.1067999999999882,2.206952819071482,1.8674965116308146
1.1068999999999882,2.207139561481541,1.8673516737906617
